0.0000000	 0.1578571
0.0100000	 0.0000000
0.0200000	 0.0000000
0.0300000	 0.0000000
0.0400000	 0.0000000
0.0500000	 0.0000000
0.0600000	 0.0000000
0.0700000	 0.0000000
0.0800000	 0.0000000
0.0900000	 0.0000000
0.1000000	 0.0000000
0.1100000	 0.0000000
0.1200000	 0.0000000
0.1300000	 0.0000000
0.1400000	 0.0000000
0.1500000	 0.0000000
0.1600000	 0.0000000
0.1700000	 0.0000000
0.1800000	 0.0000000
0.1900000	 0.0000000
0.2000000	 0.0000000
0.2100000	 0.0000000
0.2200000	 0.0000000
0.2300000	 0.0000000
0.2400000	 0.0000000
0.2500000	 0.0000000
0.2600000	 0.0000000
0.2700000	 0.0000000
0.2800000	 0.0000000
0.2900000	 0.0000000
0.3000000	 0.0000000
0.3100000	 0.0000000
0.3200000	 0.0000000
0.3300000	 0.0000000
0.3400000	 0.0000000
0.3500000	 0.0000000
0.3600000	 0.0000000
0.3700000	 0.0000000
0.3800000	 0.0000000
0.3900000	 0.0000000
0.4000000	 0.0000000
0.4100000	 0.0000000
0.4200000	 0.0000000
0.4300000	 0.0000000
0.4400000	 0.0000000
0.4500000	 0.0000000
0.4600000	 0.0000000
0.4700000	 0.0000000
0.4800000	 0.0000000
0.4900000	 0.0000000
0.5000000	 0.0000000
0.5100000	 0.0000000
0.5200000	 0.0000000
0.5300000	 0.0000000
0.5400000	 0.0000000
0.5500000	 0.0000000
0.5600000	 0.0000000
0.5700000	 0.0000000
0.5800000	 0.0000000
0.5900000	 0.0000000
0.6000000	 0.0000000
0.6100000	 0.0000000
0.6200000	 0.0000000
0.6300000	 0.0000000
0.6400000	 0.0000000
0.6500000	 0.0000000
0.6600000	 0.0000000
0.6700000	 0.0000000
0.6800000	 0.0000000
0.6900000	 0.0000000
0.7000000	 0.0000000
0.7100000	 0.0000000
0.7200000	 0.0000000
0.7300000	 0.0000000
0.7400000	 0.0000000
0.7500000	 0.0000000
0.7600000	 0.0000000
0.7700000	 0.0000000
0.7800000	 0.0000000
0.7900000	 0.0000000
0.8000000	 0.0000000
0.8100000	 0.0000000
0.8200000	 0.0000000
0.8300000	 0.0000000
0.8400000	 0.0000000
0.8500000	 0.0000000
0.8600000	 0.0000000
0.8700000	 0.0000000
0.8800000	 0.0000000
0.8900000	 0.0000000
0.9000000	 0.0000000
0.9100000	 0.0000000
0.9200000	 0.0000000
0.9300000	 0.0000000
0.9400000	 0.0000000
0.9500000	 0.0000000
0.9600000	 0.0000000
0.9700000	 0.0000000
0.9800000	 0.0000000
0.9900000	 0.6292857
1.0000000	 0.6357143
1.0100000	 0.6414286
1.0200000	 0.6478571
1.0300000	 0.6542857
1.0400000	 0.6607143
1.0500000	 0.6671429
1.0600000	 0.6735714
1.0700000	 0.6800000
1.0800000	 0.6864286
1.0900000	 0.6928571
1.1000000	 0.6992857
1.1100000	 0.7057143
1.1200000	 0.7121429
1.1300000	 0.7185714
1.1400000	 0.7250000
1.1500000	 0.7314286
1.1600000	 0.7378571
1.1700000	 0.7442857
1.1800000	 0.7507143
1.1900000	 0.7571429
1.2000000	 0.7635714
1.2100000	 0.7692857
1.2200000	 0.7757143
1.2300000	 0.7821429
1.2400000	 0.7885714
1.2500000	 0.7950000
1.2600000	 0.8014286
1.2700000	 0.8078571
1.2800000	 0.8142857
1.2900000	 0.8207143
1.3000000	 0.8271429
1.3100000	 0.8335714
1.3200000	 0.8400000
1.3300000	 0.8464286
1.3400000	 0.8528571
1.3500000	 0.8592857
1.3600000	 0.8650000
1.3700000	 0.8714286
1.3800000	 0.8778571
1.3900000	 0.8842857
1.4000000	 0.8907143
1.4100000	 0.8971429
1.4200000	 0.9035714
1.4300000	 0.9100000
1.4400000	 0.9164286
1.4500000	 0.9228571
1.4600000	 0.9292857
1.4700000	 0.9357143
1.4800000	 0.9421429
1.4900000	 0.9478571
1.5000000	 0.9542857
1.5100000	 0.9607143
1.5200000	 0.9671429
1.5300000	 0.9735714
1.5400000	 0.9800000
1.5500000	 0.9864286
1.5600000	 0.9928571
1.5700000	 0.9992857
1.5800000	 1.0057143
1.5900000	 1.0121429
1.6000000	 1.0185714
1.6100000	 1.0250000
1.6200000	 1.0307143
1.6300000	 1.0371429
1.6400000	 1.0435714
1.6500000	 1.0500000
1.6600000	 1.0564286
1.6700000	 1.0628571
1.6800000	 1.0692857
1.6900000	 1.0757143
1.7000000	 1.0821429
1.7100000	 1.0885714
1.7200000	 1.0950000
1.7300000	 1.1014286
1.7400000	 1.1071429
1.7500000	 1.1135714
1.7600000	 1.1200000
1.7700000	 1.1264286
1.7800000	 1.1328571
1.7900000	 1.1392857
1.8000000	 1.1457143
1.8100000	 1.1521429
1.8200000	 1.1585714
1.8300000	 1.1650000
1.8400000	 1.1714286
1.8500000	 1.1778571
1.8600000	 1.1835714
1.8700000	 1.1900000
1.8800000	 1.1964286
1.8900000	 1.2028571
1.9000000	 1.2092857
1.9100000	 1.2157143
1.9200000	 1.2221429
1.9300000	 1.2285714
1.9400000	 1.2350000
1.9500000	 1.2414286
1.9600000	 1.2478571
1.9700000	 1.2542857
1.9800000	 1.2600000
1.9900000	 1.2664286
2.0000000	 1.2728571
2.0100000	 1.2792857
2.0200000	 1.2857143
2.0300000	 1.2921429
2.0400000	 1.2985714
